"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL497680";"";"None";"301.36";"0";"3.37";"61";"CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccc(F)cc1C";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"22.64";"0.42";"3.45";"22.38";"0";"CHEMBL995198";"Inhibition of serotonin uptake at human SERT expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156582";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307715";"";"";"";"150.0"
"CHEMBL194310";"";"None";"280.37";"0";"3.13";"10b (isomer-2)";"CNCCC1Cc2ccccc2N(c2ccccc2)C1=O";"Ki";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL871681";"Inhibition of monoamine reuptake at serotonin transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140387";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"100.0"
"CHEMBL196365";"";"None";"294.40";"0";"3.52";"11b (isomer-2)";"CNCCCC1Cc2ccccc2N(c2ccccc2)C1=O";"Ki";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL871681";"Inhibition of monoamine reuptake at serotonin transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140387";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"100.0"
"CHEMBL196368";"";"None";"312.39";"0";"3.66";"20-rac";"CNCCCC1Cc2ccccc2N(c2cccc(F)c2)C1=O";"Ki";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL871681";"Inhibition of monoamine reuptake at serotonin transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140387";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"100.0"
"CHEMBL41";"FLUOXETINE";"4.0";"309.33";"0";"4.44";"FLX";"CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1";"Ki";"'='";"98.0";"nM";"7.01";"";"";"UO_0000065";"22.66";"0.44";"2.57";"32.97";"0";"CHEMBL2393681";"Inhibition of [3H]5-HT uptake at human SERT expressed in HEK293 cells preincubated for 10 mins prior to substrate addition measured after 4 mins by FLIPR assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390840";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"98.0"
"CHEMBL606928";"";"None";"342.22";"0";"2.76";"(1R)-8a";"COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CC2C[C@H](O)[C@H]1N2C";"IC50";"'='";"1590.0";"nM";"5.80";"";"";"UO_0000065";"16.94";"0.36";"3.04";"11.65";"0";"CHEMBL882391";"Inhibition of [3H]citalopram binding to the serotonin transporter in rhesus (Macaca mulatta) or cynomolgus monkey (Macaca fascicularis) caudate-putamen.";"B";"BAO_0000221";"tissue-based format";"Cercopithecidae";"CHEMBL3638267";"Caudate-putamen";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134553";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"1590.0"
"CHEMBL3896561";"";"None";"422.79";"1";"5.61";"26";"COc1ccc(Br)c(CC2CCN(CCc3cccc(Cl)c3)CC2)c1";"Ki";"'='";"42.6";"nM";"7.37";"";"";"UO_0000065";"17.43";"0.40";"1.76";"59.11";"0";"CHEMBL3871863";"Inhibition of human SERT expressed in CHO cell membranes assessed as reduction in [3H]serotonin uptake preincubated for 10 mins followed by [3H]serotonin addition measured after 20 mins by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3871287";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3308072";"";"";"";"42.6"
"CHEMBL11";"IMIPRAMINE";"4.0";"280.42";"0";"3.88";"Imipramine";"CN(C)CCCN1c2ccccc2CCc2ccccc21";"IC50";"'='";"5.1";"nM";"8.29";"";"";"UO_0000065";"29.57";"0.54";"4.41";"127.97";"0";"CHEMBL3871863";"Inhibition of human SERT expressed in CHO cell membranes assessed as reduction in [3H]serotonin uptake preincubated for 10 mins followed by [3H]serotonin addition measured after 20 mins by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3871287";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3308072";"";"";"";"5.1"
"CHEMBL11";"IMIPRAMINE";"4.0";"280.42";"0";"3.88";"Imipramine";"CN(C)CCCN1c2ccccc2CCc2ccccc21";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"31.02";"0.57";"4.82";"134.24";"0";"CHEMBL3871875";"Displacement of [3H]citalopram from human SERT expressed in HEK293 cell membranes after 1 hr by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3871287";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3307715";"";"";"";"2.0"
"CHEMBL3233413";"";"None";"405.52";"0";"3.76";"45";"CN1CCN2c3c(cccc31)[C@@H]1CN(CCCc3n[nH]c4cc(F)ccc34)CC[C@@H]12";"Ki";"'='";"89.0";"nM";"7.05";"";"";"UO_0000065";"17.39";"0.32";"3.29";"18.36";"0";"CHEMBL3243819";"Displacement of [3H]-N-methyl-citalopram from SERT in human platelets after 60 mins by liquid scintillation counting analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232708";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"89.0"
"CHEMBL2380977";"";"None";"295.43";"0";"4.27";"23f";"CCN(CC)C[C@@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1";"IC50";"'='";"710.0";"nM";"6.15";"";"";"UO_0000065";"20.81";"0.38";"1.88";"14.36";"0";"CHEMBL2382973";"Displacement of [3H]citalopram from human SERT expressed in HEK293 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380269";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"710.0"
"CHEMBL2380982";"";"None";"214.31";"0";"2.83";"10";"CN(C)C[C@@H]1C[C@H]1c1ccc2[nH]ccc2c1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2382973";"Displacement of [3H]citalopram from human SERT expressed in HEK293 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380269";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"1000.0"
"CHEMBL6005792";"";"None";"360.40";"0";"3.72";"BDBM375631";"Fc1cccc(Oc2cc(F)cc(N3CCC4(CC3)CNCCO4)c2)c1";"IC50";"'='";"79.4";"nM";"7.10";"";"750106";"UO_0000065";"19.70";"0.37";"3.38";"21.05";"0";"CHEMBL5733432";"Scintillation Proximity Assay : The affinity of the compounds of the invention to the human DAT or NET or SERT transporters is assessed by using the [3H]WIN-35,428 or [3H]nisoxetine or [3H]citalopram binding assays in recombinant human DAT, NET and SERT membranes with the SPA technology. The final assay volume is 50 μL in 384 well plates.Briefly, 0.5 μL of test compound in neat DMSO or 0.5 μL of DMSO for total binding (TB) or 0.5 μL of indatraline 1 mM (10 μM final concentration) for non specific binding (NSB) are added to the assay plate. 50 μL of the SPA mixture is added to each well, containing: 30 μg/mL or 10 μg/mL or 25 μg/mL DAT, NET, SERT membranes, respectively; 5 nM [3H]WIN-35,428 or 5 nM [3H]nisoxetine or 1 nM [3H]citalopram, for DAT, NET, SERT assay, respectively; 2.5 mg/mL or 1 mg/mL or 4 mg/mL WGA-PVT SPA beads (PerkinElmer RPNQ0001, for DAT, NET, SERT assay, respectively. All components are added to Assay Buffer (20 mM HEPES pH 7.4, 145 mM NaCl, 5 mM KCl, 0.01% Pluronic F-127). 0.02% BSA was used for DAT binding only. Plates are sealed with Topseal A and centrifuged 1 min, 800 rpm. Plates are loaded into a 1450 Microbeta TriLux (Perkin-Elmer) plate reader and the radioactivity counted after at least 4 hrs or overnight incubation at room temperature. Curve fitting and IC50 estimations are performed using a four parameter model in XLfit (IDBS, Guilford, UK) for Microdoft Excel (Microsoft, Redmond, Wash.).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726820";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"79.4"
"CHEMBL5818475";"";"None";"378.39";"0";"3.86";"BDBM375642";"Fc1cccc(Oc2ccc(F)c(N3CCC4(CC3)CNCCO4)c2F)c1";"IC50";"'='";"692.0";"nM";"6.16";"";"750143";"UO_0000065";"16.28";"0.31";"2.30";"18.26";"0";"CHEMBL5733432";"Scintillation Proximity Assay : The affinity of the compounds of the invention to the human DAT or NET or SERT transporters is assessed by using the [3H]WIN-35,428 or [3H]nisoxetine or [3H]citalopram binding assays in recombinant human DAT, NET and SERT membranes with the SPA technology. The final assay volume is 50 μL in 384 well plates.Briefly, 0.5 μL of test compound in neat DMSO or 0.5 μL of DMSO for total binding (TB) or 0.5 μL of indatraline 1 mM (10 μM final concentration) for non specific binding (NSB) are added to the assay plate. 50 μL of the SPA mixture is added to each well, containing: 30 μg/mL or 10 μg/mL or 25 μg/mL DAT, NET, SERT membranes, respectively; 5 nM [3H]WIN-35,428 or 5 nM [3H]nisoxetine or 1 nM [3H]citalopram, for DAT, NET, SERT assay, respectively; 2.5 mg/mL or 1 mg/mL or 4 mg/mL WGA-PVT SPA beads (PerkinElmer RPNQ0001, for DAT, NET, SERT assay, respectively. All components are added to Assay Buffer (20 mM HEPES pH 7.4, 145 mM NaCl, 5 mM KCl, 0.01% Pluronic F-127). 0.02% BSA was used for DAT binding only. Plates are sealed with Topseal A and centrifuged 1 min, 800 rpm. Plates are loaded into a 1450 Microbeta TriLux (Perkin-Elmer) plate reader and the radioactivity counted after at least 4 hrs or overnight incubation at room temperature. Curve fitting and IC50 estimations are performed using a four parameter model in XLfit (IDBS, Guilford, UK) for Microdoft Excel (Microsoft, Redmond, Wash.).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726820";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"692.0"
"CHEMBL5977361";"";"None";"343.40";"0";"2.97";"BDBM375650";"Fc1cccc(Oc2cccc(N3CCC4(CC3)CNCCO4)n2)c1";"IC50";"'='";"2188.0";"nM";"5.66";"";"750165";"UO_0000065";"16.48";"0.31";"2.69";"12.14";"0";"CHEMBL5733432";"Scintillation Proximity Assay : The affinity of the compounds of the invention to the human DAT or NET or SERT transporters is assessed by using the [3H]WIN-35,428 or [3H]nisoxetine or [3H]citalopram binding assays in recombinant human DAT, NET and SERT membranes with the SPA technology. The final assay volume is 50 μL in 384 well plates.Briefly, 0.5 μL of test compound in neat DMSO or 0.5 μL of DMSO for total binding (TB) or 0.5 μL of indatraline 1 mM (10 μM final concentration) for non specific binding (NSB) are added to the assay plate. 50 μL of the SPA mixture is added to each well, containing: 30 μg/mL or 10 μg/mL or 25 μg/mL DAT, NET, SERT membranes, respectively; 5 nM [3H]WIN-35,428 or 5 nM [3H]nisoxetine or 1 nM [3H]citalopram, for DAT, NET, SERT assay, respectively; 2.5 mg/mL or 1 mg/mL or 4 mg/mL WGA-PVT SPA beads (PerkinElmer RPNQ0001, for DAT, NET, SERT assay, respectively. All components are added to Assay Buffer (20 mM HEPES pH 7.4, 145 mM NaCl, 5 mM KCl, 0.01% Pluronic F-127). 0.02% BSA was used for DAT binding only. Plates are sealed with Topseal A and centrifuged 1 min, 800 rpm. Plates are loaded into a 1450 Microbeta TriLux (Perkin-Elmer) plate reader and the radioactivity counted after at least 4 hrs or overnight incubation at room temperature. Curve fitting and IC50 estimations are performed using a four parameter model in XLfit (IDBS, Guilford, UK) for Microdoft Excel (Microsoft, Redmond, Wash.).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726820";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"2188.0"
"CHEMBL5867649";"";"None";"411.40";"0";"3.99";"BDBM375651";"Fc1cccc(Oc2cc(C(F)(F)F)cc(N3CCC4(CC3)CNCCO4)n2)c1";"IC50";"'='";"4677.0";"nM";"5.33";"";"750168";"UO_0000065";"12.96";"0.25";"1.34";"11.43";"0";"CHEMBL5733432";"Scintillation Proximity Assay : The affinity of the compounds of the invention to the human DAT or NET or SERT transporters is assessed by using the [3H]WIN-35,428 or [3H]nisoxetine or [3H]citalopram binding assays in recombinant human DAT, NET and SERT membranes with the SPA technology. The final assay volume is 50 μL in 384 well plates.Briefly, 0.5 μL of test compound in neat DMSO or 0.5 μL of DMSO for total binding (TB) or 0.5 μL of indatraline 1 mM (10 μM final concentration) for non specific binding (NSB) are added to the assay plate. 50 μL of the SPA mixture is added to each well, containing: 30 μg/mL or 10 μg/mL or 25 μg/mL DAT, NET, SERT membranes, respectively; 5 nM [3H]WIN-35,428 or 5 nM [3H]nisoxetine or 1 nM [3H]citalopram, for DAT, NET, SERT assay, respectively; 2.5 mg/mL or 1 mg/mL or 4 mg/mL WGA-PVT SPA beads (PerkinElmer RPNQ0001, for DAT, NET, SERT assay, respectively. All components are added to Assay Buffer (20 mM HEPES pH 7.4, 145 mM NaCl, 5 mM KCl, 0.01% Pluronic F-127). 0.02% BSA was used for DAT binding only. Plates are sealed with Topseal A and centrifuged 1 min, 800 rpm. Plates are loaded into a 1450 Microbeta TriLux (Perkin-Elmer) plate reader and the radioactivity counted after at least 4 hrs or overnight incubation at room temperature. Curve fitting and IC50 estimations are performed using a four parameter model in XLfit (IDBS, Guilford, UK) for Microdoft Excel (Microsoft, Redmond, Wash.).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726820";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"4677.0"
"CHEMBL5885538";"";"None";"288.22";"0";"3.39";"BDBM433650";"CNCC1(c2ccc(Cl)c(Cl)c2)CCCC(O)C1";"IC50";"'='";"1896.0";"nM";"5.72";"";"879504";"UO_0000065";"19.85";"0.43";"2.33";"17.74";"0";"CHEMBL5734920";"Functional Uptake Assay (hSERT): Inhibition of human serotonin reuptake transporter was assayed using the recombinant human serotonin transporter expressed in HEK-293 cells. HEK-293 cells expressing human serotonin transporter were plated before the assay. Test compound and/or vehicle was preincubated with cells in modified HEPES buffer pH 7.1 or pH 7.4 for 20 minutes at 18 to 25° C. and 65 nM [3H]serotonin was then added for an additional timed incubation period (ten to thirty minutes). Cells with internalized [3H]serotonin were washed and the amount of tritium taken into cells is counted using a liquid scintillation counter to determine [3H]serotonin uptake. Non-specific binding of tritium was measured in a control reaction containing 10 uM fluoxetine, and was subtracted from the counts for assays to correct for non-specific binding of tritium. Reduction of [3H]serotonin uptake by 50 percent or more (50%) relative to an uninhibited control reaction indicates significant inhibitory activity. Compounds were screened at 10, 1, 0.1, 0.01 and 0.001 uM. The reference compound for the assay was fluoxetine, for which the IC50 value of 7.1 nM was obtained in a typical experiment.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727566";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"1896.0"
"CHEMBL6022207";"";"None";"302.25";"0";"4.04";"BDBM433706";"CNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1OC";"IC50";"'='";"2489.0";"nM";"5.60";"";"879702";"UO_0000065";"18.54";"0.40";"1.56";"26.36";"0";"CHEMBL5734920";"Functional Uptake Assay (hSERT): Inhibition of human serotonin reuptake transporter was assayed using the recombinant human serotonin transporter expressed in HEK-293 cells. HEK-293 cells expressing human serotonin transporter were plated before the assay. Test compound and/or vehicle was preincubated with cells in modified HEPES buffer pH 7.1 or pH 7.4 for 20 minutes at 18 to 25° C. and 65 nM [3H]serotonin was then added for an additional timed incubation period (ten to thirty minutes). Cells with internalized [3H]serotonin were washed and the amount of tritium taken into cells is counted using a liquid scintillation counter to determine [3H]serotonin uptake. Non-specific binding of tritium was measured in a control reaction containing 10 uM fluoxetine, and was subtracted from the counts for assays to correct for non-specific binding of tritium. Reduction of [3H]serotonin uptake by 50 percent or more (50%) relative to an uninhibited control reaction indicates significant inhibitory activity. Compounds were screened at 10, 1, 0.1, 0.01 and 0.001 uM. The reference compound for the assay was fluoxetine, for which the IC50 value of 7.1 nM was obtained in a typical experiment.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727566";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"2489.0"
"CHEMBL5911076";"";"None";"308.20";"0";"4.66";"BDBM433711";"CNCC1(c2ccc(Cl)c(Cl)c2)CCC(F)(F)CC1";"IC50";"'='";"787.0";"nM";"6.10";"";"879717";"UO_0000065";"19.81";"0.44";"1.44";"50.74";"0";"CHEMBL5734920";"Functional Uptake Assay (hSERT): Inhibition of human serotonin reuptake transporter was assayed using the recombinant human serotonin transporter expressed in HEK-293 cells. HEK-293 cells expressing human serotonin transporter were plated before the assay. Test compound and/or vehicle was preincubated with cells in modified HEPES buffer pH 7.1 or pH 7.4 for 20 minutes at 18 to 25° C. and 65 nM [3H]serotonin was then added for an additional timed incubation period (ten to thirty minutes). Cells with internalized [3H]serotonin were washed and the amount of tritium taken into cells is counted using a liquid scintillation counter to determine [3H]serotonin uptake. Non-specific binding of tritium was measured in a control reaction containing 10 uM fluoxetine, and was subtracted from the counts for assays to correct for non-specific binding of tritium. Reduction of [3H]serotonin uptake by 50 percent or more (50%) relative to an uninhibited control reaction indicates significant inhibitory activity. Compounds were screened at 10, 1, 0.1, 0.01 and 0.001 uM. The reference compound for the assay was fluoxetine, for which the IC50 value of 7.1 nM was obtained in a typical experiment.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727566";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"787.0"
"CHEMBL2407328";"";"None";"305.85";"0";"3.57";"3b";"COCC(c1ccc2ccccc2c1)C1CCNCC1.Cl";"IC50";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"32.21";"0.59";"5.11";"40.82";"0";"CHEMBL2411005";"Displacement of [3H]-hydroxytryptamine from human SERT expressed in CHO cells by TopCounting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2406994";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3308072";"";"";"";"2.1"
"CHEMBL2407322";"";"None";"338.66";"0";"3.25";"8a";"COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl";"IC50";"'='";"5.2";"nM";"8.28";"";"";"UO_0000065";"27.41";"0.60";"5.03";"21.61";"0";"CHEMBL2411005";"Displacement of [3H]-hydroxytryptamine from human SERT expressed in CHO cells by TopCounting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2406994";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3308072";"";"";"";"5.2"
"CHEMBL3128178";"";"None";"434.57";"0";"3.60";"19";"O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2scnc21";"IC50";"'='";"422.0";"nM";"6.38";"";"";"UO_0000065";"14.67";"0.28";"2.77";"7.32";"0";"CHEMBL3128855";"Inhibition of human SERT expressed in HEK293 cells incubated for 30 mins prior to fluorescent substrate addition measured after 30 mins by fluorescent dye uptake assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124772";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307715";"";"";"";"422.0"
